ID,RougeMesuré,VertMesuré,BleuMesuré,Brightness,L21S_VDD2L_MEM_ENERGY_AVG_UWS,UFS(Disk)_ENERGY_AVG_UWS,S12S_VDD_AUR_ENERGY_AVG_UWS,Camera_ENERGY_AVG_UWS,GPU3D_ENERGY_AVG_UWS,Sensor_ENERGY_AVG_UWS,Memory_ENERGY_AVG_UWS,Memory_ENERGY_AVG_UWS.1,Display_ENERGY_AVG_UWS,GPS_ENERGY_AVG_UWS,GPU_ENERGY_AVG_UWS,WLANBT_ENERGY_AVG_UWS,L22M_DISP_ENERGY_AVG_UWS,S6M_LLDO1_ENERGY_AVG_UWS,S8M_LLDO2_ENERGY_AVG_UWS,S9M_VDD_CPUCL0_M_ENERGY_AVG_UWS,CPU_BIG_ENERGY_AVG_UWS,CPU_LITTLE_ENERGY_AVG_UWS,CPU_MID_ENERGY_AVG_UWS,INFRASTRUCTURE_ENERGY_AVG_UWS,CELLULAR_ENERGY_AVG_UWS,CELLULAR_ENERGY_AVG_UWS.1,INFRASTRUCTURE_ENERGY_AVG_UWS.1,TPU_ENERGY_AVG_UWS,CPU_LITTLE_FREQ_KHz,CPU_MID_FREQ_KHz,CPU_BIG_FREQ_KHz,GPU0_FREQ,GPU_1FREQ,GPU_MEM_AVG,BATTERY_DISCHARGE_TOTAL_UA,BATTERY_DISCHARGE_RATE_UAS,TOTAL_DATA_WIFI_BYTES,AVG_SOC_TEMP,DIFF_SOC_TEMP,BATTERY__PERCENT,L21S_VDD2L_MEM_ENERGY_UW,UFS(Disk)_ENERGY_UW,S12S_VDD_AUR_ENERGY_UW,Camera_ENERGY_UW,GPU3D_ENERGY_UW,Sensor_ENERGY_UW,Memory_ENERGY_UW,Memory_ENERGY_UW.1,Display_ENERGY_UW,GPS_ENERGY_UW,GPU_ENERGY_UW,WLANBT_ENERGY_UW,L22M_DISP_ENERGY_UW,S6M_LLDO1_ENERGY_UW,S8M_LLDO2_ENERGY_UW,S9M_VDD_CPUCL0_M_ENERGY_UW,CPU_BIG_ENERGY_UW,CPU_LITTLE_ENERGY_UW,CPU_MID_ENERGY_UW,INFRASTRUCTURE_ENERGY_UW,CELLULAR_ENERGY_UW,CELLULAR_ENERGY_UW.1,INFRASTRUCTURE_ENERGY_UW.1,TPU_ENERGY_UW,C_ID,C_PL,M_ID,M_PL
108,160,8,97,15,2109.605390246568,27147.63542266089,4601.270787048839,20506.477991040538,53508.572619004255,12510.886906799724,20051.85938740576,135138.4165495138,114926.71698291876,479.9126197326729,210000.2967694941,191900.9582255891,51293.82005171346,118935.01169743984,32401.37468953713,18060.77587676172,370070.0716195054,195218.61748060744,80987.76268618667,145313.00144215013,5947.912575111985,0.0,33380.609250154776,0,908037,769528,1281647,664736,574838,516681728,-6000.0,659601.2068965518,1176999,44993.16666666666,72,44.0,71741.0,921843.0,155787.0,702557.0,1817730.0,425583.0,688285.0,4622486.0,4039341.0,16319.0,7168188.0,6504874.0,1745498.0,4059525.0,1102078.0,617470.0,12555338.0,6891803.0,2953012.0,4993415.0,191801.0,0.0,1138766.0,0.0,14.726666666666667,33.29193333333333,288704.0266666667,4689480.106666666
109,25,232,16,17,2172.169237958024,27681.54691016705,4734.141684513843,20856.66565164908,54777.13969860987,12739.78059265605,22143.079560764767,140858.39577898057,147643.9783030256,489.03559830224674,216117.51476188624,195935.3741365212,52109.8723931158,121370.68508683125,32857.28426135036,18591.36014329102,379396.0723931158,209741.66838252475,97408.50556031462,154024.72267736157,5188.520489058485,0.0,34663.91117514212,0,989395,822260,1286228,660147,579534,543723520,-6000.0,652006.8846153846,1414040,44727.5,206,44.0,68210.0,864879.0,148587.0,656309.0,1716775.0,399994.0,695042.0,4420567.0,4638919.0,15355.0,6809839.0,6164825.0,1639460.0,3822168.0,1032141.0,587382.0,11916105.0,6724687.0,3159791.0,4907540.0,164112.0,0.0,1091905.0,0.0,17.786666666666665,35.07180000000001,307256.24,4685587.226666667
11,114,129,186,83,4561.822375559653,28446.216328680537,5553.972367658678,24361.06625230445,21426.192172767976,11829.300395048722,6726.408480379248,71405.5468211746,500139.309791941,515.3132789043982,54201.37286278642,203314.8586041612,49679.0009478673,105528.01373354396,32280.681253291208,18465.95775671406,216177.66541337548,249067.64854133752,210842.90045286997,63378.82768825698,8403.244718272774,0.0,33305.6635597683,0,1048338,1625655,1110129,236250,182573,516997120,-4000.0,486296.5,1175580,44396.5,-801,95.0,114457.0,706413.0,138582.0,609625.0,541098.0,296444.0,170619.0,1812209.0,12533249.0,12893.0,1352839.0,5040520.0,1243569.0,2643634.0,805889.0,460890.0,5478932.0,6236325.0,5254935.0,1570381.0,209075.0,0.0,834383.0,0.0,28.746666666666666,46.817866666666696,247152.82666666666,4907974.906666666
110,240,11,77,27,2180.41415883194,27935.536120618694,4658.194844244184,19662.67284779689,56443.413058359685,12840.42889822798,26580.51656340713,152104.3731034184,166413.57338070273,483.8911918894329,230800.6136649192,193842.24507603655,50032.4505047879,128412.7296416656,33551.55842107544,19859.79447983015,386190.0259889943,340862.76461718447,439853.2733220677,151844.97731270854,4641.937588283721,0.0,34958.0642922137,0,1203198,2427133,1282156,687257,615637,555507712,-8000.0,841309.8461538461,2496265,45028.0,1258,43.0,64708.0,816927.0,138358.0,584001.0,1671405.0,380139.0,785592.0,4499228.0,4924528.0,14336.0,6841679.0,5726875.0,1479020.0,3799697.0,993894.0,587895.0,11434201.0,10108880.0,13025017.0,4498447.0,154015.0,0.0,1032803.0,0.0,42.61744966442953,56.31073825503353,317816.99328859063,4773686.067114094
111,167,11,221,76,2103.803682356708,31487.98459814281,5043.263080371437,24840.66042267051,49958.07331091899,13660.411751520976,23491.77638488633,238336.26791546596,574544.6020172911,499.9290105667627,196607.2465417868,202687.11805955807,54927.74062687643,173945.48665785996,36012.9263200032,30256.34833673592,401782.9058884752,766001.4869861094,598856.9490332652,181216.90362275328,5708.349681758136,0.0,43921.68062927826,0,1999893,err,1181636,625788,515246,539529216,-10000.0,1167280.0,1955607,45783.833333333336,1527,43.0,62719.0,936044.0,151137.0,743614.0,1481983.0,407854.0,697509.0,7070876.0,17148562.0,14927.0,5797534.0,6048052.0,1639352.0,5197742.0,1077931.0,905232.0,11781917.0,22864403.0,17958818.0,5407993.0,168503.0,0.0,1315192.0,0.0,61.14093959731544,76.81120805369122,381605.4496644295,4797765.073825504
112,225,60,24,32,1988.0293847088435,29011.923717781825,4679.584917122277,23354.69357806127,46044.41825045561,12576.756686626746,13153.45377071943,122541.60230842663,170796.81928317278,470.82114900633513,174003.4876334288,190488.5791981255,53013.31670210458,125525.5666391842,32202.037240182253,19237.378338034283,323437.38468214363,290221.64689954434,282171.5258147104,122602.03191147752,5237.247220655239,0.0,35863.4038359731,0,1042916,1878041,1138090,612558,498244,528359424,-6000.0,682057.0416666666,1642793,45994.88888888889,-191,42.0,58648.0,853129.0,138211.0,688622.0,1356488.0,371126.0,390054.0,3617511.0,5049456.0,13903.0,5118862.0,5621074.0,1564586.0,3717227.0,950440.0,569335.0,9471536.0,8561821.0,8346616.0,3668219.0,175960.0,0.0,1060624.0,0.0,36.966442953020135,53.56308724832219,282303.9731543624,4618157.906040268
113,169,63,28,80,2195.1310480349343,28146.681426492,4631.141965065503,21635.880902474528,55921.51093158661,12830.003005822417,24282.23379184862,153545.6595997089,203886.69644104803,484.6015793304221,228356.1647598253,199154.4954075692,52478.99389374091,127944.78061863172,33356.8157496361,19124.4195705968,386975.0786390102,281397.3184716157,293998.27701601165,167454.0930713246,7482.237234352256,0.0,37043.87058224163,0,1004110,1845853,1276720,676994,603300,511807488,-8000.0,783297.275862069,2575471,45516.6,764,41.0,74671.0,962086.0,157891.0,741530.0,1895504.0,437223.0,817302.0,5244455.0,7655643.0,16508.0,7771664.0,6849671.0,1791314.0,4381566.0,1135684.0,659618.0,13088066.0,9823209.0,10172960.0,5717756.0,235445.0,0.0,1264795.0,0.0,38.053691275167786,53.85120805369126,315514.2281879195,4670358.44295302
114,151,240,127,78,2047.496090441932,31040.496608427544,4945.746885919836,23759.96915930113,48069.45659198356,13225.088846865368,20514.760024665982,207963.19444193217,494613.2338992806,488.4003535457349,178750.242672148,189716.36303391567,52409.4474428548,163037.92649235323,35140.11536753823,28551.074675217893,356647.8603683605,726655.2655813189,525544.8827742147,168867.21002302255,6918.352302252919,0.0,41570.31807268541,0,2099476,err,1168316,636395,499856,500649984,-10000.0,1095138.6296296297,1940984,45996.3,1146,41.0,61637.0,926133.0,148820.0,717098.0,1443871.0,399580.0,618145.0,6278065.0,14868236.0,14701.0,5382001.0,5716308.0,1576257.0,4909856.0,1060128.0,858060.0,10697558.0,21682827.0,15872837.0,5084326.0,194079.0,0.0,1254280.0,0.0,61.25333333333333,77.5989333333333,379288.74666666664,4796403.013333334
115,136,175,197,52,2229.0436245954693,27707.6954959071,4773.422410051399,20140.5463925376,52374.88955644394,13024.797982105463,25079.793725490195,151667.08371597182,423384.6293318104,496.0052160670093,210948.79147154008,199685.04559680185,50691.54608794974,124748.02486959832,33909.26043784504,19272.09342470969,338617.2540338854,281831.7769883876,278849.28714258515,165758.6244812488,5687.30565391205,0.0,37912.79150961356,0,922011,2021020,1149905,616527,554385,542302208,-8000.0,880111.4285714285,2966262,46444.0,215,40.0,72239.0,893100.0,154349.0,656143.0,1693436.0,422677.0,814059.0,4922173.0,13735428.0,16075.0,6846039.0,6500398.0,1644641.0,4057170.0,1100264.0,625730.0,10967995.0,9126438.0,9090758.0,5384592.0,181123.0,0.0,1234262.0,0.0,37.77181208053691,52.41476510067115,337954.2281879195,4758453.8523489935
116,119,236,158,14,2090.104811313504,27770.596264699103,4778.512451002997,20811.070209822457,54824.14157251556,12982.12914456998,13300.388601952194,128845.7905310891,170642.7176235493,487.4716624394743,205046.54739066944,190562.73138113905,52649.31434939666,138307.83372530935,33198.47287679656,20356.41404196449,338445.2841903005,328905.74224118056,394688.6871800784,134381.3971562524,5429.720859272923,0.0,35090.15227884098,0,1266824,1845099,1151426,669353,548073,545648640,-8000.0,743835.9655172414,945951,46038.5,454,40.0,66742.0,882295.0,152670.0,666523.0,1745442.0,414418.0,429259.0,4168327.0,5451341.0,15539.0,6527487.0,6062475.0,1681640.0,4420582.0,1062612.0,653227.0,10829231.0,10563647.0,12662552.0,4311155.0,182157.0,0.0,1123186.0,0.0,45.10666666666667,59.25853333333336,320723.52,4691626.053333334
117,27,100,17,98,2120.713114412952,28542.084421692263,4941.577625171682,21580.92525075956,53666.04305156699,13213.134706788196,21485.077645981604,205554.43079036084,160516.40378740584,490.7127315103841,204402.8904232738,190706.4302742748,52323.56770300079,162518.5976443168,34723.183968035955,27999.5323261331,340876.8495192908,707552.7326174721,527642.6485037666,170772.90235152122,5021.493436550548,0.0,41048.76019478087,0,2024207,err,1121967,645723,529840,547860480,-8000.0,1087752.1538461538,1333649,46631.42857142857,1504,39.0,63901.0,851893.0,148890.0,650877.0,1600040.0,397868.0,663754.0,6284404.0,4814957.0,14751.0,6162194.0,5746595.0,1570844.0,4908262.0,1046935.0,842799.0,10225899.0,21187842.0,16208826.0,5258915.0,146960.0,0.0,1254102.0,0.0,62.20805369127517,75.22241610738259,406580.61744966445,4738898.040268457
118,167,105,34,52,2003.5181577953947,29072.00116605847,4699.802944507361,21630.306522377417,46324.76174657104,12725.806786628078,11761.246944339584,127375.43658403592,185253.99433748584,479.0599135942284,180935.7432406359,198882.5596745103,49501.36026006712,128782.60961409396,32946.8169295302,19345.410310402684,331729.8115352349,273177.8022315436,286760.1499328859,132316.69154362415,6302.496191275168,0.0,34576.75275167785,0,974223,1783073,1147781,618777,531496,533905408,-4000.0,697115.3076923077,2150218,46317.875,-48,39.0,60059.0,864209.0,140634.0,647214.0,1397019.0,380959.0,352840.0,3817935.0,5556530.0,14352.0,5426035.0,5946673.0,1483843.0,3852813.0,985742.0,579612.0,9942690.0,8118119.0,8593830.0,3959569.0,180824.0,0.0,1034636.0,0.0,37.8255033557047,53.75208053691276,298771.9463087248,4711115.140939597
119,206,137,16,38,1988.4471033164325,27083.19556146621,4632.229365805004,21490.931643254924,45082.55852381348,12675.579295154184,10822.91636605436,113828.29842074642,197972.9854542432,476.5989776410938,170477.30649156347,187411.1284265647,52162.86018618569,124796.02176876404,32057.20654143463,18439.56658631868,326843.4118111545,202736.0235890616,83853.26966170725,126985.8061424653,5345.386318676751,0.0,31941.621020696533,0,876408,772262,1148964,601468,511619,534700032,-6000.0,654884.0,1023756,45499.142857142855,-143,38.0,59501.0,812025.0,138554.0,644841.0,1345589.0,379559.0,324684.0,3406244.0,5952710.0,14295.0,5088340.0,5621572.0,1566198.0,3744616.0,963133.0,553847.0,9830718.0,6046169.0,2522558.0,3819241.0,157668.0,0.0,959982.0,0.0,14.66,33.234266666666656,282595.94666666666,4767472.96
12,158,208,137,28,4483.332138456369,28223.398088196856,5486.839916358613,24503.93955416153,29898.342093275085,11679.679855121169,8985.72128747993,84055.65004294089,233200.35753705987,513.0255330271461,85447.6338971659,203170.58228594897,53743.94957437275,107078.18551373956,32177.944675925926,17969.61757019116,150045.06363500596,231195.5141427718,188451.0976403823,72572.73107078853,7078.032795698925,0.0,33504.43578255675,0,993285,1100272,901030,373035,283389,482373632,-4000.0,471023.4482758621,1486585,43249.28571428572,-343,95.0,141060.0,926906.0,181300.0,809170.0,995370.0,388603.0,322182.0,2883676.0,7765067.0,16953.0,2857070.0,6744925.0,1777253.0,3591669.0,1068120.0,601953.0,6495264.0,7888582.0,5838151.0,2670511.0,231771.0,0.0,1116217.0,0.0,8.153333333333334,27.079266666666662,245581.09333333332,4839620.986666666
120,165,62,90,73,2121.8571856661256,26364.81964456653,4586.036916801932,18517.257210638032,50444.243267990176,12771.5722728597,21813.82685312357,138573.04674740916,237047.2167894452,485.80849877221465,196174.54194031717,188682.79696175136,51133.27024844979,118916.60248865953,32841.53566939948,17999.956677348204,323886.4489991261,190084.00143992677,71097.61141953473,150586.4869615881,7195.165758042365,0.0,34282.94546589538,0,806303,726866,1151382,599181,521878,578691072,-4000.0,611024.68,789579,45022.0,298,38.0,63520.0,779731.0,137198.0,554284.0,1509840.0,380953.0,653727.0,4155793.0,7101820.0,14547.0,5864082.0,5709070.0,1532668.0,3559910.0,985192.0,539241.0,9692898.0,5720166.0,2113783.0,4500555.0,201437.0,0.0,1023842.0,0.0,14.02,32.60266666666664,332079.41333333333,4791493.52
121,152,145,174,33,2081.759510859082,30212.49647031593,4622.67678123674,24072.50116113104,51561.29172549474,12847.28664120665,18341.19304864406,133527.86194499093,257649.14918026465,478.5717625274853,207525.85813370364,197065.3039463025,53286.25238021758,130655.33480441324,33434.80350281614,19477.606689298664,360945.8683280611,309535.5195432451,297474.8510068668,144471.625777332,6247.20909652033,0.0,35179.365596790376,0,1119850,1825645,1228733,654745,557517,465018880,-8000.0,787848.2307692308,1643167,45047.42857142857,516,37.0,66161.0,956909.0,146827.0,766040.0,1621965.0,408593.0,584888.0,4277133.0,8213084.0,15220.0,6581675.0,6263783.0,1696690.0,4171776.0,1066811.0,628946.0,11521898.0,10167509.0,9543046.0,4719336.0,188236.0,0.0,1125391.0,0.0,36.63758389261745,53.71483221476512,270457.28859060403,4636239.087248323
122,80,78,12,97,2178.9633300460223,26947.829717291257,4648.141420118343,19560.646252465485,54979.10809500329,12841.256147271532,25261.95621301775,147929.9142094017,172048.68632478634,490.6840729783037,222792.6770956608,188980.80595825115,50872.08041093076,117842.6585905075,33217.300702691595,18541.89782617629,378939.5167043353,203129.1124059996,86721.65755496199,155149.02087528253,5542.4553441545095,0.0,33834.879860283545,0,983814,771899,1284089,653648,583887,526168064,-6000.0,662079.2307692308,866941,44962.833333333336,345,37.0,65429.0,802372.0,140024.0,587031.0,1645786.0,385487.0,757454.0,4437318.0,5147722.0,14751.0,6681641.0,5664523.0,1527639.0,3536941.0,995724.0,556059.0,11404037.0,6009721.0,2606211.0,4649147.0,169497.0,0.0,1013473.0,0.0,17.993333333333332,34.696266666666666,320799.0133333333,4714647.626666667
123,237,199,77,48,2195.5404225641023,28709.330904615384,4672.221686153845,21712.04425025641,57216.38491897436,12898.769796923076,24418.31513435897,153110.58390974358,330533.2295958974,490.35256615384617,238375.5813825641,189638.888,52553.198359041686,128301.13747128323,33590.6885707253,19547.463890712177,392907.36969970464,285699.1907942238,292695.7592632097,160598.25995241222,5043.947866754184,0.0,35804.15996882179,0,966558,1929122,1278337,693000,611437,503177216,-6000.0,767059.925925926,945994,44948.57142857143,699,36.0,66032.0,855652.0,140850.0,653384.0,1719524.0,387383.0,735736.0,4598488.0,9939651.0,14748.0,7157173.0,5730005.0,1579016.0,3853412.0,1007480.0,586819.0,11858088.0,8539637.0,8787326.0,4810161.0,165146.0,0.0,1074956.0,0.0,37.644295302013425,53.50167785234899,294328.1342281879,4673018.255033557
124,96,192,27,49,2023.3998229827407,27178.46933913557,4619.275401976693,19929.50721345331,56916.56826965629,12528.991127009884,14046.249778728426,136229.35206520135,212766.601128485,470.7447337365393,213229.181671338,186810.0048163446,50804.03598878808,128321.63320793686,32284.368968060782,18758.76404809324,382854.0640923508,264875.99856900494,280708.23921959137,136574.48261414765,6569.724503946301,0.0,33984.12178210518,0,935618,1977015,1268682,720100,588548,546217984,-6000.0,728958.0666666667,867747,45199.375,214,36.0,68141.0,909587.0,155412.0,675216.0,1911207.0,422303.0,483156.0,4620873.0,7364594.0,15828.0,7276032.0,6293817.0,1712338.0,4326032.0,1085624.0,635614.0,12864420.0,9109621.0,9549257.0,4636043.0,214529.0,0.0,1146283.0,0.0,37.40939597315436,52.56261744966443,333947.5436241611,4774707.140939597
125,124,84,220,70,4236.612297670747,28667.59936833794,4358.438521515989,23345.06548559021,19718.695005921832,12341.775394788789,6448.082846427162,65519.44368337939,515488.4615771813,471.1079846032373,47658.40295104619,230004.8479865772,55431.2948272458,107769.65403751234,31825.383593287268,17490.093840078975,133996.9493879566,193735.40998025663,74986.86085883513,57558.362606120434,5906.382882527147,0.0,32162.413366238896,0,1024154,712754,775657,220403,169805,520790016,-4000.0,565692.8260869565,6034295,44494.833333333336,-779,35.0,107058.0,732019.0,111394.0,595992.0,507831.0,315988.0,166138.0,1705079.0,13218651.0,12054.0,1236776.0,5914788.0,1416853.0,2770716.0,811543.0,449426.0,3581832.0,5080545.0,2011610.0,1496527.0,151507.0,0.0,820220.0,0.0,7.2,27.517400000000006,242447.6,4520135.253333333
126,179,194,173,29,3439.9402294630563,26311.921863240023,4055.422726021111,21665.540550711336,12248.77654887563,11527.039697108765,6153.3974483708125,51200.28405690684,267683.6751170262,439.9967140890317,22458.576190913263,200427.91741165676,53383.795097544185,97857.3246362176,29548.20825338536,16478.896681202663,8290.944493917832,183477.5383428965,64454.82035345421,49629.04360798715,4337.634941473491,0.0,28852.370227220566,0,1095824,678331,532553,138475,105817,521154560,-2000.0,382092.2173913043,3812982,42712.0,-504,35.0,94272.0,738709.0,114510.0,609340.0,357397.0,326346.0,171541.0,1479774.0,7636675.0,12453.0,705615.0,5733693.0,1505969.0,2792561.0,836259.0,467531.0,491251.0,5344798.0,2086064.0,1468912.0,134983.0,0.0,818113.0,0.0,6.563758389261745,26.86718120805368,230956.10738255034,4564361.879194631
127,59,61,111,13,2559.6616996784824,34557.6017544556,5173.258762354622,25207.753701425,74451.1679037828,14292.235009724924,41454.60046044536,306610.3557734291,120330.37282578491,524.9056563331085,307843.2290715675,193067.6822609455,52423.74815020642,187313.7333677358,40204.96624325182,38199.696046363926,830126.5845824071,1013832.3832089552,1132404.323880597,285785.2509050492,6048.544641155922,0.0,60033.78455859002,0,2341920,4497150,2002136,819548,738838,575348736,-14000.0,1537245.2222222222,1177839,44470.375,5088,35.0,78897.0,1049841.0,160314.0,782560.0,2272807.0,442953.0,1257390.0,9462254.0,3703448.0,16225.0,9366249.0,6011711.0,1614482.0,5766737.0,1244891.0,1171355.0,24885078.0,30853792.0,34467906.0,8595547.0,193428.0,0.0,1843831.0,0.0,62.95302013422819,76.5475167785235,445791.11409395974,4887367.033557047
128,169,51,83,69,2134.216133049452,28504.675748202302,4890.62203028964,21099.90770096011,55346.6945486683,13267.964399630418,13393.215787570804,132176.91511669947,217118.17641907363,500.4343068332463,211221.87348250515,225743.2000803439,52822.241898027234,142193.2101972759,34001.31145485958,20669.778858130096,346579.9598858934,325859.71804411587,419246.5207601752,139273.66537827958,5319.469066655953,0.0,36585.10287275504,0,1163147,2208838,1151712,665557,543108,542261248,-6000.0,875356.8214285715,6193224,45948.2,358,34.0,64182.0,847593.0,147045.0,633297.0,1668362.0,397416.0,403367.0,3962995.0,6514940.0,14993.0,6332659.0,6818167.0,1586264.0,4264073.0,1022478.0,619993.0,10375808.0,9820980.0,12536612.0,4184752.0,160606.0,0.0,1098167.0,0.0,0.0,59.20637583892618,0.0,4717255.731543624
129,73,184,200,66,2067.357144571086,28110.661979604083,4720.062739452109,20513.97898820236,50277.07886422715,12924.75827234553,15762.254629074185,134393.48821435712,529464.3097380523,484.0313057388522,194788.41157368527,61192.319264147176,52743.591306086535,131687.1751419659,32722.048836279293,19247.79395345117,339122.7310885388,270694.6360553467,294921.25207550183,141300.97035911382,5821.746396864753,0.0,34405.54714868432,0,889933,1904552,1149098,623865,537632,576495616,-6000.0,731284.2962962963,867523,44527.7,183,33.0,63330.0,849489.0,143871.0,626881.0,1540751.0,394394.0,487033.0,4139399.0,16182975.0,14786.0,5937476.0,1858966.0,1612585.0,4026022.0,1002508.0,588672.0,10371868.0,8205065.0,9044156.0,4346188.0,183074.0,0.0,1052055.0,0.0,37.346666666666664,53.05939999999999,327582.4,4698391.333333333
13,44,182,222,9,2752.4874369280765,29355.95070555033,5866.385307448901,23736.640118019328,75935.09409903361,12696.187830325836,32301.17806379885,199353.3150004276,157966.657444625,555.1065338236551,314708.8876421791,199800.13609852048,50845.58513767744,130207.63973832736,34698.78047716778,20306.28508636908,946670.6794937575,277644.8593808791,164662.5817000171,283036.7448007525,6715.22399521122,0.0,51011.97571404139,0,911563,946060,1949271,838877,815794,586948608,-6000.0,808581.5769230769,2107326,43953.0,2315,94.0,81955.0,953875.0,175116.0,707377.0,2254467.0,379233.0,964805.0,5931439.0,4700703.0,16565.0,9342325.0,5957837.0,1514229.0,3882269.0,1033270.0,605715.0,27756654.0,8185324.0,5025689.0,8394427.0,202512.0,0.0,1521373.0,0.0,14.087248322147651,31.540536912751673,358941.7181208054,4977194.496644296
130,225,208,34,65,1981.578425827304,25684.134440077865,4516.351320380504,18704.472126932826,49778.267954603885,12256.854776508611,11452.395908473209,115270.637308554,393645.07807690895,468.6708561354538,180436.80328350532,191348.03556763503,50063.41704925258,120581.83919638592,31455.62612112976,17934.527402945605,322360.9190656334,183217.35632276785,83026.05133139898,124989.4414000808,4844.921629265068,0.0,31377.9713372755,0,954768,774565,1152245,636592,516222,519720960,-8000.0,716142.1379310344,2059401,45056.71428571428,-140,33.0,67009.0,869632.0,152577.0,639038.0,1674238.0,414425.0,399796.0,3924791.0,13510880.0,15819.0,6146174.0,6438544.0,1694507.0,4080172.0,1061990.0,608656.0,10836728.0,6462582.0,3003837.0,4266150.0,174146.0,0.0,1065882.0,0.0,17.966666666666665,35.14640000000001,311553.3333333333,4730739.626666667
131,131,110,74,89,1994.4805475350229,30587.668662888103,4707.728920258083,24188.886814244463,41420.7764873632,12781.764731044808,21051.15097137561,198982.1954372081,252954.19239297044,474.1525041885004,158333.71089010086,189176.3663779275,49308.98902117345,158053.1080487631,33718.453995865115,26960.60975974905,314233.6903899622,649580.2057888358,537610.7134954018,166992.2271191274,5096.339010479789,0.0,39461.92049618593,0,1956142,err,1094341,554311,451835,492343296,-8000.0,1034333.0333333332,1489875,45195.0,1412,32.0,69400.0,1059698.0,164294.0,843537.0,1427022.0,446701.0,739060.0,7023986.0,9790484.0,16518.0,5479433.0,6589584.0,1719830.0,5523191.0,1176823.0,944801.0,10979209.0,22857667.0,18877235.0,5828234.0,179399.0,0.0,1382953.0,0.0,59.03333333333333,76.03073333333334,354523.5466666667,4750781.573333333
132,175,195,178,3,2075.617540176632,29979.036745330824,4765.207847111626,24955.208701317504,47059.98968437817,12942.488243810629,23627.25859273201,198712.5950919357,105955.57320833937,481.46360214275376,186864.7989648183,214437.17842768208,51714.65132660079,156452.05013935643,34880.85346219278,26998.61758424729,326413.15389293083,653583.7305100083,498271.46223621815,168724.42148622725,4363.64418141673,0.0,40424.25346943208,0,2078158,err,1061225,591572,493171,497025024,-8000.0,1019471.8275862068,6693040,46218.71428571428,1241,32.0,70846.0,1037767.0,163010.0,853493.0,1585603.0,442970.0,804308.0,6861810.0,3628152.0,16454.0,6299681.0,7351366.0,1768061.0,5359805.0,1193694.0,927648.0,11118535.0,22195757.0,17175521.0,5784494.0,149124.0,0.0,1391583.0,0.0,61.906666666666666,78.56846666666665,370097.25333333336,4778832.96
133,118,114,83,28,2001.085773007536,30497.086884372384,4846.7247316738985,23720.32703813656,46466.26561619852,13005.217873182612,20417.85990713253,204745.9586283017,143400.63175001903,477.4407551191292,177055.16329451167,193464.11786557053,52957.33076805968,161686.34727867853,34152.93643145315,27081.06666666667,338352.9440663774,599161.9733120195,535781.7798964756,166859.70650072314,5088.917279439751,0.0,40660.73296034102,0,1898136,err,1145397,610239,502652,509435904,-8000.0,1040080.7407407408,1099024,46337.6,1193,31.0,65027.0,979303.0,157249.0,771334.0,1506343.0,422214.0,667479.0,6704657.0,4717545.0,15506.0,5765885.0,6320374.0,1719919.0,5256322.0,1110134.0,884645.0,11000087.0,19431441.0,17402827.0,5439026.0,171924.0,0.0,1323224.0,0.0,62.53020134228188,78.94261744966444,370430.95302013424,4785335.22147651
134,122,231,68,13,4188.564361301574,30245.252316594662,4563.436938686536,24431.91729221989,24557.853370853318,12824.53344695018,7590.153977250207,74465.31731600016,142140.1625381475,480.0997899409456,66758.0396575641,202644.09681740715,54316.98645317268,121722.9094050969,33524.22456501922,19785.342412112084,273088.34630414966,303645.6170187468,332838.9004003012,77351.1220958345,6208.085759581468,0.0,35876.386841583764,0,1223049,2044816,1025176,267626,207786,483172352,-6000.0,634837.8888888889,1954035,45707.6,-454,30.0,129060.0,917489.0,139364.0,743681.0,752693.0,390147.0,228683.0,2270681.0,4329177.0,14625.0,2044507.0,6145846.0,1655115.0,3710290.0,1020599.0,603404.0,8261682.0,9321579.0,10186522.0,2391198.0,191407.0,0.0,1090061.0,0.0,38.006711409395976,54.6710067114094,241407.46308724832,4562350.416107383
135,237,34,183,27,2005.6329799426933,27863.970873925504,4564.573832378223,19427.38931232092,51678.09211318052,12459.139061604585,14151.439863896849,129801.70263610316,237931.7509527221,471.8076790830945,189431.6983452722,185242.6205157593,51261.94032448695,128864.47067082125,31946.01928297697,18530.97085347946,332144.5399520075,265482.2849324881,283253.6680133233,134844.09685183194,5262.320454138462,0.0,32950.053164284946,0,902146,1699210,1154290,649869,542502,549773312,-6000.0,730302.0322580645,868520,44795.3,925,30.0,69182.0,954550.0,156940.0,677500.0,1774066.0,429724.0,495341.0,4501321.0,8288873.0,16248.0,6616061.0,6347702.0,1770937.0,4447665.0,1100059.0,642093.0,11388130.0,9351419.0,9895464.0,4672807.0,170945.0,0.0,1139206.0,0.0,37.27333333333333,52.355000000000004,320248.88,4703280.72
